Name,Country,Address,Website,Email,Profile_URL
SALENTO CON GUSTO,Italy,"via Regina Elena, 276, Corsano 73033",,,https://www.europages.co.uk/SALENTO-CON-GUSTO/00000004718199-539743001.html
AZ AGR FRATELLI FERRARI,Italy,"via casa ferrari, Oliva Gessi 27050",,,https://www.europages.co.uk/AZ-AGR-FRATELLI-FERRARI/00000004612354-423983001.html
CAD EDIFICIOS INDUSTRIALES S.L.,Spain,"C/ Sos del Rey Católico, Nº 7, Local 9, Granada 18006",http://cadedificiosindustriales.com/,cad@cadedificiosindustriales.com,https://www.europages.co.uk/CAD-EDIFICIOS-INDUSTRIALES-SL/00000005338195-636864001.html
VITORATOS ANDREAS VITORATOS WINERY,Greece,"Mantzavinata, Lixouri 282 00",,,https://www.europages.co.uk/VITORATOS-ANDREAS-VITORATOS-WINERY/GRC012485-00101.html
CAZAUX ROTORFLEX,France,"ZA de Lalande, Route de lalande, Montussan 33450",http://www.rotorflex.com/,,https://www.europages.co.uk/CAZAUX-ROTORFLEX/00000003887559-179545001.html
FUNDACAO ABREU CALLADO,Portugal,"Travessa Abreu Callado, Benavila 7480-228",http://www.abreucallado.pt/,"geral@abreucallado.pt, fundacao@abreucallado.pt",https://www.europages.co.uk/FUNDACAO-ABREU-CALLADO/PRT014905-00101.html
M. CUNHA & COMPANHIA S.A,Portugal,"Casais Novos - Recezinhos (S. Martinho),, Penafiel 4560-806",http://www.mcunha.net/,geral@mcunha.net,https://www.europages.co.uk/M-CUNHA-COMPANHIA-SA/00000003991474-260146001.html
MAGIC DRINK THE ITALIAN MULTISTORE SRL,Italy,"VIA TORRICELLI INF. 5, San Giorgio A Liri (fr) 03043",https://www.magicdrink.store/,,https://www.europages.co.uk/MAGIC-DRINK-THE-ITALIAN-MULTISTORE-SRL/00000005442195-779335001.html
RENOIR SRL ACCESSORI VINO,Italy,"Via Friuli Cm, Volta Mantovana 46049",http://www.renoirsrl.com/,info@renoirsrl.com,https://www.europages.co.uk/RENOIR-SRL-ACCESSORI-VINO/ITA320950-25974001.html
DESTEFANIS FEDERICO,Italy,"52 VIA S. DEFENDENTE VALPONE, Canale 12043",,,https://www.europages.co.uk/DESTEFANIS-FEDERICO/SEAC005000516-001.html
VINS ET PASSIONS,France,"5 RUE BINAUD, Bordeaux 33300",http://www.vins-passions.com/,vp@vins-passions.com,https://www.europages.co.uk/VINS-ET-PASSIONS/00000005522916-001.html
"INDUSTRIAS SERILUZ, S.L.",Spain,"Avda. de Córdoba, 97, Aguilar De La Frontera 14920",https://regalospublicitariosya.com/,info@regalospublicitariosya.com,https://www.europages.co.uk/INDUSTRIAS-SERILUZ-SL/00000005324227-620390001.html
CIBILIA CAPUT CIBI SRL,Italy,"Via Luigi Galasso 16a, Apricena 71011",,,https://www.europages.co.uk/CIBILIA-CAPUT-CIBI-SRL/00000005384809-701596001.html
ANDENWEINE,Germany,"Kolwitzstr. 78, Berlin 10435",https://andenweine.de/,,https://www.europages.co.uk/ANDENWEINE/00000005425010-762805001.html
LA PIEMONTINA S.S.A.,Italy,"Val. Mareschi, Sizzano 28070",https://lapiemontina.com/,"info@bestwinestars.com, info@lapiemontina.com, stefano@lapiemontina.com, organizzazione@lucamaroni.com",https://www.europages.co.uk/LA-PIEMONTINA-SSA/SEAC007253649-001.html
TENUTA IL CANOVINO,Italy,"Contrada la Costa, 2, Mizzole 37141",http://ilcanovino.it/,"export@ilcanovino.it, commerciale@ilcanovino.it, tenutailcanovino@ilcanovino.it",https://www.europages.co.uk/TENUTA-IL-CANOVINO/00000004694253-492344001.html
AZIENDA VITIVINICOLA FONTECHIARA,Italy,"Cascina Vallazza 10, Borgomanero 28021",http://www.fontechiara.eu/,"info@cantinafontechiara.com, fontechiara.vini@libero.it",https://www.europages.co.uk/AZIENDA-VITIVINICOLA-FONTECHIARA/00000004515553-321168001.html
SVILUPPO INIZIATIVE AGROINDUSTRIALI S.R.L.,Italy,"VIA PISCIARIELLO, Conca Della Campania 81044",,,https://www.europages.co.uk/SVILUPPO-INIZIATIVE-AGROINDUSTRIALI-SRL/SEAC000750919-001.html
IXARYS,France,"236 RUE SAINT HONORAT, France 83510",https://www.ixarys-solutions.fr/,,https://www.europages.co.uk/IXARYS/00000005380848-696269001.html
TENUTA - PODERI DI BORGOLANO DI DONATELLA QUARONI,Italy,"44 VIA PIANAZZA, Montescano 27040",,,https://www.europages.co.uk/TENUTA-PODERI-DI-BORGOLANO-DI-DONATELLA-QUARONI/SEAC000431235-001.html
BODEGAS SEÑORIO DE VALDESNEROS SL,Spain,"Avda La Paz 4, Torquemada, Palencia 34230",http://www.bodegasvaldesneros.com/,info@bodegasvaldesneros.com,https://www.europages.co.uk/BODEGAS-SENORIO-DE-VALDESNEROS-SL/00000003913383-197242001.html
TRSNICA VRHPOLJE,Slovenia,"38a, Vrhopolje, Vipava 5271",http://www.tzvvrhpolje.com/,info@elderlifefinancial.com,https://www.europages.co.uk/TRSNICA-VRHPOLJE/K99003300-00101.html
BROADLAND WINERIES LTD,United Kingdom,"The New Winery/Chapel St, Cawston, Norwich NR10 4BG",http://www.broadland-wineries.com/,"sales-support@broadlanddrinks.com, sales@broadlanddrinks.com",https://www.europages.co.uk/BROADLAND-WINERIES-LTD/GBR010431-001.html
"QUINTA DO CERRADO - UNIÃO COMERCIAL DA BEIRA, LDA.",Portugal,"Av. Estaçao, 82, Oliveirinha 3430-399",http://www.quintadocerrado.com/,"qualidade@ucbwines.com, geral@ucbwines.com, comercial@ucbwines.com, contabilidade@ucbwines.com",https://www.europages.co.uk/QUINTA-DO-CERRADO-UNIAO-COMERCIAL-DA-BEIRA-LDA/PRT033863-00101.html
WINERY KARP SCHREIBER,Germany,"Moselweinstr. 186, Brauneberg 54472",https://karp-schreiber.de/,info@karp-schreiber.de,https://www.europages.co.uk/WINERY-KARP-SCHREIBER/00000003598421-77497001.html
AZ. AGRICOLA FENILAZZO S.S.,Italy,"1 LOCALITA' FIOCAZZOLA, Desenzano Del Garda 25015",http://www.cortefenilazzo.it/,info@cortefenilazzo.it,https://www.europages.co.uk/AZ-AGRICOLA-FENILAZZO-SS/SEAC000613453-001.html
"QUINTA DO GRANJAL, SOCIEDADE AGRÍCOLA LDA.",Portugal,"Seixo de Manhoses, Vila Flor 5360-189",http://www.quintadogranjal.pt/homeen,,https://www.europages.co.uk/QUINTA-DO-GRANJAL-SOCIEDADE-AGRICOLA-LDA/00000004588139-001.html
TONELERIA DUERO SL,Spain,"Avda. Portugal, 104, Polígono ind. allendeduero, Aranda De Duero 09400",http://www.toneleria.es/,duero@toneleria.es,https://www.europages.co.uk/TONELERIA-DUERO-SL/00000005266525-580457001.html
CONCEPT-S LADENBAU & OBJEKTDESIGN GMBH,Germany,"Steinbeisstraße 8, Schorndorf 73614",https://www.concept-s-design.com/en/,info@concept-s-design.com,https://www.europages.co.uk/CONCEPTS-LADENBAU-OBJEKTDESIGN-GMBH/00000005362575-001.html
CORTIJO EL CURA ECO-BODEGA,Spain,"Paraje de Ojancos, s/n, Laujar De Andarax 04470",http://www.cortijoelcura.com/,info@cortijoelcura.com,https://www.europages.co.uk/CORTIJO-EL-CURA-ECOBODEGA/00000005251507-566767001.html
AZIENDA VINICOLA GHIONE WINE,Italy,"Regione Bassano, 33, Canelli 14053",http://www.ghionewine.com/,info@ghionewine.com,https://www.europages.co.uk/AZIENDA-VINICOLA-GHIONE-WINE/00000005393573-715662001.html
VIRGEN DE LAS VIÑAS BODEGA Y ALMAZARA,Spain,"Ctra. Argamasilla de Alba s/n, Tomelloso 13700",http://vinostomillar.com/,contacto@vinostomillar.com,https://www.europages.co.uk/VIRGEN-DE-LAS-VINAS-BODEGA-Y-ALMAZARA/00000004615423-426186001.html
"QUINTA DE CURVOS - SOCIEDADE AGRÍCOLA, SA",Portugal,"Rua Dr. Francisco Duarte, 285 - Sala 5, Braga 4715-217",http://www.quintadecurvos.pt/,"geral@quintadecurvos.pt, exemplo@dominio.com",https://www.europages.co.uk/QUINTA-DE-CURVOS-SOCIEDADE-AGRICOLA-SA/00000004519368-001.html
MALA VERSCHLUSS-SYSTEME GMBH,Germany,"Marienthal 10, Bad Liebenstein 36448",http://www.mala.de/,,https://www.europages.co.uk/MALA-VERSCHLUSSSYSTEME-GMBH/DEU059625-00101.html
WEINBAU FAMILIE MÜHLGASSNER,Austria,"Dreifaltigkeitsstrasse 72, Eisenstadt 7000",https://www.xn--mhlgassner-9db.at/,weinbau.muehlgassner@bkf.at,https://www.europages.co.uk/WEINBAU-FAMILIE-MUHLGASSNER/00000005198807-001.html
"ADEGA COOPERATIVA DE ALMEIRIM, CRL.",Portugal,"Zona Industrial De Almeirim, Aptd. 83, Rua da adega cooperativa, Almeirim 2081-901",http://www.adegaalmeirim.pt/,marketing@adegaalmeirim.pt,https://www.europages.co.uk/ADEGA-COOPERATIVA-DE-ALMEIRIM-CRL/PRT013955-00101.html
BODEGAS OLIMPIA,Spain,"AV. RIO ARAGON Nº1 . CASEDA, Caseda 31490",http://www.bodegasolimpia.com/,,https://www.europages.co.uk/BODEGAS-OLIMPIA/00000004007334-280640001.html
LABORATOIRE COGNAC ŒNOLOGIE,France,"7 rue de la Pepiniere, Zac montplaisir, Cognac 16100",http://www.cognac-oenologie.com/,,https://www.europages.co.uk/LABORATOIRE-COGNAC-%25C5%2592NOLOGIE/FRA723582-000018794001.html
EDELSTAHL ROHRLEITUNGSBAU UG & CO.KG,Germany,"Koblenzer Straße 146, Lebach 66822",https://edelstahl-rohrleitungsbau.eu/,tn@edelstahl-rohrleitungsbau.eu,https://www.europages.co.uk/EDELSTAHL-ROHRLEITUNGSBAU-UG-COKG/00000005042295-001.html
BÜRGERSPITAL ZUM HL. GEIST - WEINGUT,Germany,"Theaterstrasse 19, Würzburg 97070",http://www.buergerspital-weingut.de/,weingut@buergerspital.de,https://www.europages.co.uk/BURGERSPITAL-ZUM-HL-GEIST-WEINGUT/00000004819816-001.html
POLYTEK,France,"Route De Saucats, z.a. Jarry, Cestas 33610",https://polytek.fr/,"commercial@polytek.fr, %20commercial@polytek.fr",https://www.europages.co.uk/POLYTEK/00000005534733-001.html
CAVES SUNNEN-HOFFMANN,Luxembourg,"Rue Des Prés 6, Remerschen 5560",http://www.sunnen-hoffmann.lu/,,https://www.europages.co.uk/CAVES-SUNNENHOFFMANN/LUX006880-00101.html
EPI EXPORT PRODOTTI ITALIANI,Italy,"Via Scacciano 57, Misano Adriatico 47843",https://www.exportprodotti.it/,,https://www.europages.co.uk/EPI-EXPORT-PRODOTTI-ITALIANI/00000005556740-001.html
"ADEGA COOPERATIVA DE BORBA, C.R.L.",Portugal,"Largo Gago Coutinho e Sacadura Cabral 25, Ap. 20, Borba 7151-913",http://www.adegaborba.pt/,geral@adegaborba.pt,https://www.europages.co.uk/ADEGA-COOPERATIVA-DE-BORBA-CRL/PRT004862-00101.html
BODEGAS CILLAR DE SILOS,Spain,"Paraje el Soto, s/n, Quintana Del Pidio-Burgos 09370",http://www.cillardesilos.es/,bodega@cillardesilos.es,https://www.europages.co.uk/BODEGAS-CILLAR-DE-SILOS/00000004668782-001.html
LUXIUM WINES S.L.,Spain,"Jaime Roig 19, Valencia 46020",http://www.luxiumwines.com/,export@luxiumwines.com,https://www.europages.co.uk/LUXIUM-WINES-SL/00000005236179-555202001.html
A.M. GUALBA S.L.,Spain,"Bisbe Pons 9, Gualba 08474",http://www.amgualba.com/,amgualba@amgualba.com,https://www.europages.co.uk/AM-GUALBA-SL/ESP196187-17071001.html
WINE AND OILS,Spain,"Barcelona, Barcelona 08197",http://wineandoils.com/,,https://www.europages.co.uk/WINE-AND-OILS/00000004729198-528400001.html
PÉPINIÈRES VITICOLES DAYDE PHILIPPE,France,"Domaine De Lombard,, Montans 81600",http://www.pepinieresdayde.fr/,,https://www.europages.co.uk/PEPINIERES-VITICOLES-DAYDE-PHILIPPE/ODA01591757-000020600001.html
INDUSTRIE FRACCHIOLLA S.P.A.,Italy,"KM. 1.200 STRADA PROVINCIALE PER VALENZANO, Adelfia 70010",http://fracchiolla.it/,info@fracchiolla.it,https://www.europages.co.uk/INDUSTRIE-FRACCHIOLLA-SPA/SEAA98283892-001.html
MH WINES,Netherlands,"Prinsengracht 417-E, Amsterdam 1016 HM",https://mhwines.nl/,info@mhwines.nl,https://www.europages.co.uk/MH-WINES/00000005472857-848800001.html
BIJ HUN B.V.,Netherlands,"Brugge 18, Barendrecht 2993LB",https://www.bijhun.nl/,,https://www.europages.co.uk/BIJ-HUN-BV/00000005450519-792056001.html
FUNDAÇÃO EUGÉNIO DE ALMEIDA,Portugal,"Páteo de S. Miguel, Apartado 2001, Évora 7001-901",http://www.cartuxa.pt/,,https://www.europages.co.uk/FUNDACAO-EUGENIO-DE-ALMEIDA/00000004519187-001.html
"ADEGA COOPERATIVA DE PALMELA, C.R.L.",Portugal,"Rua da Adega Cooperativa, Palmela 2950-401",http://www.acpalmela.pt/,,https://www.europages.co.uk/ADEGA-COOPERATIVA-DE-PALMELA-CRL/PRT016127-00101.html
BARLETTI TRASPORTI SAS VINO SFUSO E ACQUA POTABILE,Italy,"Viale Belfiore 50, Firenze 50144",http://www.barlettitrasporti.it/,"info@trasportibarletti.it, trasportibarletti@tin.it",https://www.europages.co.uk/BARLETTI-TRASPORTI-SAS-VINO-SFUSO-E-ACQUA-POTABILE/SEAC003176152-001.html
AZ. AGR. REALE MARIA,Italy,"VIA CATANIA 277, ADRANO 95031",http://www.realevinietna.it/,,https://www.europages.co.uk/AZ-AGR-REALE-MARIA/00000003902241-189565001.html
ETS PROTECHNI,France,"93 Avenue Victor Hugo, Saint Louis De Montferrand 33440",http://www.protechni.fr/,,https://www.europages.co.uk/ETS-PROTECHNI/FRA348068-00101.html
Corchos del Pigar,Spain,"Poligono Industrial s.n., Galisteo, Cáceres 10691",https://corchosdelpigar.com/,,https://www.europages.co.uk/en/company/corchos-del-pigar-22310396
VINAŘSTVÍ JAN PLAČEK - PRODEJ VÍNA MORAVA,Czechia,"Moravské Bránice 39, Moravské Bránice 664 64",http://www.vinarstviplacek.cz/,,https://www.europages.co.uk/VINARSTVI-JAN-PLACEK-PRODEJ-VINA-MORAVA/00000004636961-445925001.html
LUVIT & LUMOE',Italy,"Via Matteo Fabbian, Borso Del Grappa 31030",https://www.luvit-lumoe.com/,"info@luvit-lumoe.com, luvit-lumoe@pec.it",https://www.europages.co.uk/en/company/luvit-lumoe-20673692
KYPEROUNDA WINERY,Cyprus,", Nicosia null",,,https://www.europages.co.uk/KYPEROUNDA-WINERY/CYP001450-00101.html
Sélection Patrick Clerget,France,"2 rue du Grenier à Sel, Beaune Cedex 21209",https://www.patrick-clerget.com/,info@patrick-clerget.com,https://www.europages.co.uk/SELECTION-CLERGET-PATRICK/FRA372319-00101.html
CASTELLARI BERGAGLIO,Italy,"FRAZIONE ROVERETO 136, Gavi 15066",http://www.castellaribergaglio.it/,gavi@castellaribergaglio.it,https://www.europages.co.uk/CASTELLARI-BERGAGLIO/00000003942439-220851001.html
EASY CYCLING SITGES,Spain,"Carrer de la Bassa-Rodona 7, Sitges 08871",https://easycyclingsitges.com/,hola@easycyclingsitges.com,https://www.europages.co.uk/EASY-CYCLING-SITGES/00000005486519-001.html
AZIENDA AGRICOLA CARLO GIACOSA,Italy,"Strada Ovello n.7, Barbaresco 12050",http://www.carlogiacosa.com/,,https://www.europages.co.uk/AZIENDA-AGRICOLA-CARLO-GIACOSA/00000004639577-449678001.html
BODEGA OTAZU,Spain,"Señorío de Otazu, s/n,, Etxauri-Navarra 31174",http://www.otazu.com/,info@otazu.com,https://www.europages.co.uk/BODEGA-OTAZU/00000003458253-000011952001.html
VINAET,Germany,"Dhrontalstr., 24, Neunkirchen 54426",https://www.vinaet.de/,max.p@vinaet.de,https://www.europages.co.uk/VINAET/00000005395636-719251001.html
BARRICASDEMADERA S.L.,Spain,"Polígono Industrial La Serna, Nave 46, Esquivias 45221",http://www.barricasdemadera.com/,,https://www.europages.co.uk/BARRICASDEMADERA-SL/00000004977382-548775001.html
WEINGUT LICHTSCHEIDL,Austria,"Sankt Georgener Hauptstrasse 14, Eisenstadt 7000",http://www.weingut-lichtscheidl.com/,kontakt@weingut-lichtscheidl.com,https://www.europages.co.uk/WEINGUT-LICHTSCHEIDL/00000005199512-001.html
RENATE ENGEL,Germany,"Dorfstrasse 19, Malente 23714",http://www.ingenhof.de/,info@ingenhof.de,https://www.europages.co.uk/RENATE-ENGEL/00000005036715-001.html
MARXAM PROJECT,Poland,"Ujastek 11, Cracow 31-752",https://marxam-project.com/,offers@marxam-project.pl,https://www.europages.co.uk/MARXAM-PROJECT/00000005517404-001.html
TSIMBIDIS G. & CO MONEMVASSIA WINERY,Greece,"Velies, Monemvasia 230 70",https://www.malvasiawines.gr/,,https://www.europages.co.uk/TSIMBIDIS-G-CO-MONEMVASSIA-WINERY/GRC027440-00101.html
ATHA RUJA PODERI,Italy,"via Emilia 45, Dorgali 08022",http://www.atharuja.com/,,https://www.europages.co.uk/ATHA-RUJA-PODERI/00000004681915-482409001.html
FERDINAND PRÜCKLER,Austria,"Gewerbestrasse 5, Langenlois 3550",,,https://www.europages.co.uk/FERDINAND-PRUCKLER/00000005203284-001.html
WINERY SLANCHEVA DOLINA O O D,Bulgaria,"Floor 5, 19 Lavele Street, Sofia 1000",,,https://www.europages.co.uk/WINERY-SLANCHEVA-DOLINA-O-O-D/BGR008577-00101.html
INOXSA SRL,Italy,"Via Taranto, 96, San Pancrazio Salentino 72026",http://www.inoxsa.it/,amministrazione@inoxsa.it,https://www.europages.co.uk/INOXSA-SRL/00000005364643-664330001.html
Azienda Agricola Sabaghina,Italy,"Frazione Sabaghina 1 - Montalto Pavese, Montalto Pavese 27040",https://www.sabaghina.com/,info@sabaghina.com,https://www.europages.co.uk/AZIENDA-AGRICOLA-SABAGHINA-DI-BATTAINI-C-SS-AGRICOLA/SEAC000570233-001.html
FRANTOIO CARMIGNANI UMBERTO,Italy,"Via Pisignano 31, San Casciano In Val Di Pesa 50026",,,https://www.europages.co.uk/FRANTOIO-CARMIGNANI-UMBERTO/SEAC000210195-001.html
WEINGUT FUCHS,Germany,"Burggasse 1, Flörsheim-Dalsheim 67592",http://www.weingut-fuchs.de/,info@weingut-fuchs.de,https://www.europages.co.uk/WEINGUT-FUCHS/00000003904717-191138001.html
Clenath inox,France,"160 RUE EMILE ANTOINE, Méjannes Lès Alès 30340",https://www.clenath-inox.fr/,contact@clenath-inox.fr,https://www.europages.co.uk/CLENATH-INOX/00000005502262-001.html
TEGAMAQ S.L,Spain,"C/ Doñana, 44, Pol. Ind. La Fraila III, Humanes De Madrid (madrid) 28970",http://www.tegamaq.es/,,https://www.europages.co.uk/TEGAMAQ-SL/00000003998662-268733001.html
ANGELS LIMOUSINE - AUTONOLEGGIO CON CONDUCENTE,Italy,"via Leonardo da Vinci, 32, Caronno Varesino (VA) 21040",https://www.angelslimousine.it/,angelslimousine@gmail.com,https://www.europages.co.uk/ANGELS-LIMOUSINE-AUTONOLEGGIO-CON-CONDUCENTE/00000005405713-739016001.html
NET MARKETING S.R.L.,Italy,"6 PIAZZA FALCONE BORSELLINO, Forli' 47121",https://www.netmarketing.it/,info@netmarketing.it,https://www.europages.co.uk/NET-MARKETING-SRL/SEAC005411911-001.html
BODEGA Y VINEDOS MARTIN BERDUGO S.L.,Spain,"Colonia (Cmno De La), S/N, Aranda De Duero 09400",,,https://www.europages.co.uk/BODEGA-Y-VINEDOS-MARTIN-BERDUGO-SL/ESP135475-00101.html
AZIENDA AGRICOLA LE MARCHESINE S.S. DI BIATTA G. & C.,Italy,"31 VIA VALLOSA, Passirano 25050",http://www.lemarchesine.com/,,https://www.europages.co.uk/AZIENDA-AGRICOLA-LE-MARCHESINE-SS-DI-BIATTA-G-C/SEAC000715949-001.html
WP WEINBAUMASCHINEN KELLEREIARTIKEL,Germany,"Böllberg 13, Gau-Weinheim 55578",http://www.wp-kellereiartikel.de/,kontakt@wp-kellereiartikel.de,https://www.europages.co.uk/WP-WEINBAUMASCHINEN-KELLEREIARTIKEL/00000004950158-001.html
WEINGUT KARL INH. ANSGAR GALLER,Germany,"Bissersheimer Strasse 13, Kirchheim 67281",http://galler-wein.de/,mail@weingut-galler.de,https://www.europages.co.uk/WEINGUT-KARL-INH-ANSGAR-GALLER/00000005085923-001.html
GRUPO CLM BAG,Spain,"FERNANDO ZEPPELIN, Nº 4, 02600 Villarrobledo (Albacete), Alacete 02600",https://clmbag.com/,ventas@clmbag.com,https://www.europages.co.uk/GRUPO-CLM-BAG/00000005421790-758845001.html
TRANSFLUID,France,"310 voie Galilée, PA Alpespace, Ste Hélène Du Lac 73800",https://www.transfluid.fr/,,https://www.europages.co.uk/TRANSFLUID/FRA318315-00101.html
RASIN IT (INTERNATIONAL TRADING) GMBH,Austria,"stumpergasse 57/62 1060 Vienna Austria, Vienna 1060",https://anurasfood.com/,,https://www.europages.co.uk/RASIN-IT-INTERNATIONAL-TRADING-GMBH/00000005469122-842214001.html
CRETA OLYMPIAS S.A. MEDITERRA WINERY,Greece,"507, Messogion Avenue, Athens 153 43",,,https://www.europages.co.uk/CRETA-OLYMPIAS-SA-MEDITERRA-WINERY/GRC002591-00101.html
LAMOUROUX,France,"1bis route de Canteloup , Beychac-Et-Caillau 33750",http://www.lamouroux.com/,,https://www.europages.co.uk/LAMOUROUX/ODA01801202-186014001.html
RIDGEVIEW ESTATE WINERY LIMITED,United Kingdom,"Upper Furzefield, Fragbarrow Lane, Hassocks BN6 8TP",https://www.ridgeview.co.uk/,"info@ridgeview.co.uk, ourview@ridgeview.co.uk, hospitality@ridgeview.co.uk",https://www.europages.co.uk/RIDGEVIEW-ESTATE-WINERY-LIMITED/GBR251695-00101.html
AZ.AGRICOLA VIGNE MATTE S.R.L.,Italy,"Via tea 8, Località Rolle, Cison Di Valmarino 31030",http://www.vignematte.it/,info@vignematte.it,https://www.europages.co.uk/AZAGRICOLA-VIGNE-MATTE-SRL/00000003990455-258773001.html
MA TAPAS TRADING,Netherlands,"Damianenweg 4, Sint-Oedenrode 5491TJ",https://tapastrading.com/,,https://www.europages.co.uk/en/company/ma-tapas-trading-22323622
BROADLAND WINERIES LIMITED,United Kingdom,"Chapel Street, Cawston, Norwich NR10 4BG",https://www.broadlanddrinks.com/,"sales-support@broadlanddrinks.com, sales@broadlanddrinks.com",https://www.europages.co.uk/BROADLAND-WINERIES-LIMITED/GBR267890-00101.html
Caviaroli S.L.,Spain,"Plaza Santa Eulalia, 5, , Esparreguera, Barcelona 08292",https://www.caviaroli.com/,info@caviaroli.com,https://www.europages.co.uk/en/company/caviaroli-sl-22310760
TECNIWOOD,France,"7 Rue Pierre de Fermat , Lézignan-Corbières 11200",,,https://www.europages.co.uk/TECNIWOOD/00000005404184-001.html
BODEGAS VERDUGUEZ S.A.T,Spain,"Los Hinojosos, 1, Villanueva De Alcardete 45810",http://www.bodegasverduguez.com/,,https://www.europages.co.uk/BODEGAS-VERDUGUEZ-SAT/ESP195820-8147001.html
CASA VINICOLA ERRICO SRL,Italy,"Via Gronchi s.n Zona industriale, Cerignola 71042",https://www.vinicolaerrico.it/,,https://www.europages.co.uk/CASA-VINICOLA-ERRICO-SRL/00000005457435-804982001.html
ETSIOKA,Greece,"2okm katerini-N.efeso, Katerini 601 32",https://www.etsioka.gr/,info@etsioka.gr,https://www.europages.co.uk/ETSIOKA/00000005465193-836199001.html
ENOMET IMPIANTI SRL,Italy,"Via dei Laghi, 18/E, Saltara 61030",http://www.enomet.it/,,https://www.europages.co.uk/ENOMET-IMPIANTI-SRL/00000004692849-001.html
LEOPOLD SIEGRIST GMBH,Germany,"An Der Tagweide 6, Karlsruhe 76139",http://www.siegrist.de/,"info@siegrist.de, michael@siegrist.de, johannes@siegrist.de, tniebes@siegrist.de, ajarzombek@siegrist.de, jboehm@siegrist.de, alexandra@siegrist.de, rganz@siegrist.de, ygorovits@siegrist.de, ckandziora@siegrist.de, dklinger@siegrist.de, rechnung@siegrist.de, rpruscha@siegrist.de, lothar.eckrich@t-online.de, fmuenchgesang@siegrist.de",https://www.europages.co.uk/LEOPOLD-SIEGRIST-GMBH/00000005318985-001.html
ROTOGRAPH LLC,Hungary,"Fehervari ut 144., Budapest 1116",https://form.jotform.com/250075399263361,sales@rotograph.hu,https://www.europages.co.uk/ROTOGRAPH-LLC/00000003637067-91527001.html
Domaine De Castelnau,France,"32 Avenue De Pézenas , Castelnau De Guers 34120",https://www.domainecastelnau.com/,1@orange.fr,https://www.europages.co.uk/en/company/domaine-de-castelnau-22317903
AZIENDA VINICOLA UMANI RONCHI S.P.A.,Italy,"KM. 310 VIA ADRIATICA, Osimo 60027",http://www.umanironchi.com/,wine@umanironchi.it,https://www.europages.co.uk/AZIENDA-VINICOLA-UMANI-RONCHI-SPA/SEAC000013632-001.html
MOTORLAND LTD,Greece,"NAOYSA PAROS, Paros 844 01",http://www.motorland.gr/,info@motorland.gr,https://www.europages.co.uk/MOTORLAND-LTD/00000004719857-518204001.html
AZIENDA VINICOLA MAIMONE,Italy,"Via Nazionale 229, Giammoro 98040",http://www.maimonevini.com/,,https://www.europages.co.uk/AZIENDA-VINICOLA-MAIMONE/00000003645619-93240001.html
ELITE BUS ALICANTE,Spain,"Pintor Pedro Camacho Nº5 Local 17, Alicante/alacant 03015",https://autobusesalicante.com/,,https://www.europages.co.uk/ELITE-BUS-ALICANTE/00000003859305-000019001001.html
"SOCIEDADE QUINTA DO PORTAL, S.A",Portugal,"Praca Doutor Francisco Sa Carneiro, 293 1.Esq., Porto 4202-801",http://www.quintadoportal.com/,reservas@quintadoportal.pt,https://www.europages.co.uk/SOCIEDADE-QUINTA-DO-PORTAL-SA/PRT016003-00101.html
TARDITO S.A.S. DI TARDITO LUCA E C.,Italy,"110/111 REGIONE LEISO, San Marzano Oliveto 14050",,,https://www.europages.co.uk/TARDITO-SAS-DI-TARDITO-LUCA-E-C/SEAC005441106-001.html
"VALVERDE IBARRA, S.L.",Spain,"Calle Carralaverde, parcela 38 (Polígono Industrial Lentiscares ), Navarrete 26370",http://www.valverdeibarra.com/,valverdeibarra@valverdeibarra.com,https://www.europages.co.uk/VALVERDE-IBARRA-SL/00000004597560-413751001.html
ORGANICWINE,Spain,"Calle Pisuerga 11-13, 9-2, Barcelona 08028",http://www.organicwine.co/,,https://www.europages.co.uk/ORGANICWINE/00000004456770-308344001.html
Mipolán Kft,Hungary,"Budafoki út 189, , Budapest 1117",https://www.mipolan.hu/,info@mipolan.hu,https://www.europages.co.uk/en/company/mipolan-kft-22282467
COCCITECH SRL,Italy,"Via Treviso, 38, San Vendemiano 31020",http://www.coccitech.com/,info@coccitech.com,https://www.europages.co.uk/COCCITECH-SRL/00000004691198-001.html
PEPINIERES GUILLAUME,France,"32 Grande Rue, Charcenne 70700",http://www.guillaume.fr/,info@guillaume.fr,https://www.europages.co.uk/PEPINIERES-GUILLAUME/00000005360527-659274001.html
IL QUARTO MIGLIO SRL,Italy,"Via Pavese, 19, Quarto 80010",http://www.ilquartomiglio.it/,info@ilquartomiglio.it,https://www.europages.co.uk/IL-QUARTO-MIGLIO-SRL/SEAC004724938-001.html
KHW MASCHINENBAU GMBH,Germany,"Denisstrasse 13, Kaiserslautern 67663",http://www.khw-gmbh.com/,info@khw-gmbh.com,https://www.europages.co.uk/KHW-MASCHINENBAU-GMBH/00000004777175-001.html
ACRI WINE SERVICE,Italy,"via santa croce 67, Gussago 25064",https://www.acriwineservice.com/,francesco@acriwineservice.com,https://www.europages.co.uk/ACRI-WINE-SERVICE/00000005388822-707741001.html
